City,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility,sunrise,sunset,moonphase,conditions,description
Chennai,19-04-2017,38,29,32.1,50.8,35.6,41.3,26.5,73.05,22.4,157.8,1007.4,27.7,5.6,19-04-2017 05:53,19-04-2017 18:22,0.76,Partially cloudy,Partly cloudy throughout the day.
Chennai,20-04-2017,38,28.4,31.9,52.9,33.8,40.4,26.1,72.24,22.3,162,1007,34.4,5.2,20-04-2017 05:53,20-04-2017 18:22,0.81,Partially cloudy,Partly cloudy throughout the day.
Chennai,21-04-2017,39,28.9,32.4,48.1,35.1,39.9,25.2,67.47,18.4,168.8,1007.2,33.3,6.1,21-04-2017 05:52,21-04-2017 18:22,0.86,Partially cloudy,Partly cloudy throughout the day.
Chennai,22-04-2017,39,29.4,32.8,47.3,34.3,40.3,25.1,65.15,20.3,160.5,1006.7,18.1,5.5,22-04-2017 05:52,22-04-2017 18:22,0.9,Clear,Clear conditions throughout the day.
Chennai,23-04-2017,39,29.6,32.9,54.3,36.2,41.6,25.8,67.68,20,169,1006.7,24,6.3,23-04-2017 05:51,23-04-2017 18:22,0.94,Partially cloudy,Partly cloudy throughout the day.
Chennai,24-04-2017,39,29.4,32.6,51.3,37.3,42.7,26.8,72.95,14.8,150.2,1007.3,27,6.3,24-04-2017 05:51,24-04-2017 18:22,0.98,Partially cloudy,Partly cloudy throughout the day.
Chennai,25-04-2017,36.3,29.7,32.4,50.2,35.5,42.1,26.5,71.82,20.4,157.5,1007.7,28.1,6.2,25-04-2017 05:50,25-04-2017 18:23,1,Partially cloudy,Partly cloudy throughout the day.
Chennai,26-04-2017,37,29,32.1,49.5,35.4,41,26.3,72.38,20.5,150.1,1007.7,28.8,5.8,26-04-2017 05:50,26-04-2017 18:23,1,Partially cloudy,Partly cloudy throughout the day.
Chennai,27-04-2017,38.1,29.1,32.4,44.7,35.3,40.1,25.4,69.01,22.9,153.3,1008.3,30.1,6.1,27-04-2017 05:49,27-04-2017 18:23,0.01,Partially cloudy,Partly cloudy throughout the day.
Chennai,28-04-2017,37,28.9,32.2,47.6,35.3,40.3,25.8,70.3,22.3,153.6,1009,26.3,5.9,28-04-2017 05:49,28-04-2017 18:23,0.03,Partially cloudy,Partly cloudy throughout the day.
Chennai,29-04-2017,36.5,29,32.3,44.7,33.6,39,24.5,64.91,16.6,161.4,1009.1,26,6.7,29-04-2017 05:48,29-04-2017 18:23,0.06,Partially cloudy,Partly cloudy throughout the day.
Chennai,30-04-2017,38,29.4,32.1,46,36.4,39.8,25.5,69.31,22.3,159.1,1008.7,34.8,6.5,30-04-2017 05:48,30-04-2017 18:23,0.11,Partially cloudy,Partly cloudy throughout the day.
Chennai,01-05-2017,37,28.6,31.6,40.6,34.3,37.7,24.4,67.42,19.3,160.3,1009.7,34.3,6.5,01-05-2017 05:48,01-05-2017 18:24,0.16,Partially cloudy,Partly cloudy throughout the day.
Chennai,02-05-2017,36,28.9,31.2,43.2,34.5,37.9,25,70.68,22.3,146.8,1010.8,33.7,6.8,02-05-2017 05:47,02-05-2017 18:24,0.22,Partially cloudy,Partly cloudy throughout the day.
Chennai,03-05-2017,35.1,27.9,31.1,41,32.5,36.9,24.4,68.61,22.9,171.1,1010.6,34,6.8,03-05-2017 05:47,03-05-2017 18:24,0.27,Partially cloudy,Partly cloudy throughout the day.
Chennai,04-05-2017,36,27,31.3,43.2,30.1,37.6,24.7,69.23,22.3,152.5,1010.2,27.4,6.8,04-05-2017 05:46,04-05-2017 18:24,0.32,Partially cloudy,Partly cloudy throughout the day.
Chennai,05-05-2017,36,28.5,31.7,43.3,33.8,38.8,25.2,69.93,22.3,172.4,1010.4,28.6,6.7,05-05-2017 05:46,05-05-2017 18:24,0.37,Partially cloudy,Partly cloudy throughout the day.
Chennai,06-05-2017,37,28.9,32.3,49.5,35.5,40.6,25.8,70.21,22.3,159.1,1010.3,29.3,6.5,06-05-2017 05:46,06-05-2017 18:25,0.41,Partially cloudy,Partly cloudy throughout the day.
Chennai,07-05-2017,37,29.7,32.1,44.5,36.6,40,25.6,69.63,19.4,157.3,1010.6,35.1,6.3,07-05-2017 05:45,07-05-2017 18:25,0.45,Partially cloudy,Partly cloudy throughout the day.
Chennai,08-05-2017,38,28,32.1,47.3,30.1,37.7,23.5,61.43,20.8,142.8,1008.9,30.3,6.3,08-05-2017 05:45,08-05-2017 18:25,0.47,Partially cloudy,Partly cloudy throughout the day.
Chennai,09-05-2017,39,28,32.2,45.8,31.7,38.7,24.4,65.24,24.5,169,1007.4,39,6.2,09-05-2017 05:45,09-05-2017 18:25,0.49,Partially cloudy,Partly cloudy throughout the day.
Chennai,10-05-2017,35,27.5,30.9,40.6,30.7,36,23.6,66.12,18.4,157.8,1008.5,34.6,5.9,10-05-2017 05:44,10-05-2017 18:25,0.5,Partially cloudy,Partly cloudy throughout the day.
Chennai,11-05-2017,33,28.9,30.6,40.6,34.1,37.2,25.1,73.26,13,148.5,1008.7,36.3,6.1,11-05-2017 05:44,11-05-2017 18:26,0.5,Partially cloudy,Partly cloudy throughout the day.
Chennai,12-05-2017,36,28,31.6,48.1,33.6,39.4,25.7,71.84,18.4,152.4,1008.6,28.6,7.1,12-05-2017 05:44,12-05-2017 18:26,0.52,Partially cloudy,Partly cloudy throughout the day.
Chennai,13-05-2017,37,29,31.8,44.7,35.3,39.1,25.3,69.52,18.4,165,1007.1,31.1,6.7,13-05-2017 05:43,13-05-2017 18:26,0.53,Partially cloudy,Partly cloudy throughout the day.
Chennai,14-05-2017,40,29,33.1,50.3,35.9,42.2,26.1,68.24,20.5,169,1005.6,29.4,6.4,14-05-2017 05:43,14-05-2017 18:26,0.56,Partially cloudy,Partly cloudy throughout the day.
Chennai,15-05-2017,42,30,34.2,49.5,37,42.6,25.2,62.02,22.3,191.4,1004.3,27.6,6.4,15-05-2017 05:43,15-05-2017 18:27,0.59,Partially cloudy,Partly cloudy throughout the day.
Chennai,16-05-2017,42,30.4,34.7,50,34.6,42.8,24.7,58.72,18.4,173.7,1002.9,22.1,6.7,16-05-2017 05:43,16-05-2017 18:27,0.63,Partially cloudy,Partly cloudy throughout the day.
Chennai,17-05-2017,42,29.9,34.7,50.3,35.7,42.9,25,59.07,18.4,183,1003.2,36,6.4,17-05-2017 05:42,17-05-2017 18:27,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
Chennai,18-05-2017,43,31.1,35.3,51.3,34,41.3,23,49.8,22.3,198.4,1004,29.6,6.5,18-05-2017 05:42,18-05-2017 18:28,0.73,Partially cloudy,Partly cloudy throughout the day.
Chennai,19-05-2017,42,30,33.8,48.5,31.3,38.9,22.3,52.46,22.3,201.1,1005.1,26.6,6.8,19-05-2017 05:42,19-05-2017 18:28,0.78,Partially cloudy,Partly cloudy throughout the day.
Chennai,20-05-2017,41,30.9,34.5,53,33,40.5,23.1,52.77,18.4,183.7,1003.9,24.8,6.8,20-05-2017 05:42,20-05-2017 18:28,0.83,Partially cloudy,Partly cloudy throughout the day.
Chennai,21-05-2017,40,30,33.6,44.6,31.9,39,22.7,54.92,14.8,176.5,1003.3,32.4,6.7,21-05-2017 05:42,21-05-2017 18:28,0.88,Partially cloudy,Partly cloudy throughout the day.
Chennai,22-05-2017,38,30.8,33.2,50.8,37.6,43.2,26.5,69.01,18.4,162.8,1004.5,31,6.8,22-05-2017 05:42,22-05-2017 18:29,0.93,Partially cloudy,Partly cloudy throughout the day.
Chennai,23-05-2017,40,29,33,47.1,30.8,37.7,22.3,54.67,20.5,167.9,1004.7,31.6,6.1,23-05-2017 05:41,23-05-2017 18:29,0.97,Partially cloudy,Partly cloudy throughout the day.
Chennai,24-05-2017,40,30,33.6,49.5,37.4,42.7,25.9,66.37,25.9,173.3,1003.8,41,6.3,24-05-2017 05:41,24-05-2017 18:29,0.99,Partially cloudy,Partly cloudy throughout the day.
Chennai,25-05-2017,37,30.3,33,49.5,38.6,42.7,26.3,68.69,22.3,133.9,1003.4,46.7,6.1,25-05-2017 05:41,25-05-2017 18:30,1,Partially cloudy,Partly cloudy throughout the day.
Chennai,26-05-2017,40,30.8,33.8,48.7,35.2,40.9,24.4,59.4,18.4,205.1,1003.1,41.3,6.6,26-05-2017 05:41,26-05-2017 18:30,0,Partially cloudy,Becoming cloudy in the afternoon.
Chennai,27-05-2017,40,29,32.7,46,33.6,38.9,24.1,61.86,22.3,197.9,1003.2,45.6,6.7,27-05-2017 05:41,27-05-2017 18:30,0.02,Partially cloudy,Partly cloudy throughout the day.
Chennai,28-05-2017,40,31,34.5,46.8,35.9,41.5,24.2,56.41,22.3,203.9,1002.9,40.3,6.3,28-05-2017 05:41,28-05-2017 18:30,0.05,Partially cloudy,Partly cloudy throughout the day.
Chennai,29-05-2017,41,32,35.5,46.1,36.8,40.1,21.8,46.74,32.5,220.3,1002.1,39.3,6.5,29-05-2017 05:41,29-05-2017 18:31,0.09,Partially cloudy,Becoming cloudy in the afternoon.
Chennai,30-05-2017,41,31.3,34.9,45.9,34.1,39.9,22.1,50.05,25.9,211.9,1002.1,30,6.5,30-05-2017 05:41,30-05-2017 18:31,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
Chennai,31-05-2017,40,30.8,34.1,45.9,34.1,39.2,22.6,53.11,25.9,204.6,1003,30.8,6.4,31-05-2017 05:41,31-05-2017 18:31,0.2,Partially cloudy,Partly cloudy throughout the day.
Chennai,01-06-2017,39,29.7,33.5,47.3,35.7,39.9,24.1,59.95,27.7,182.8,1003.6,19.6,6.5,01-06-2017 05:41,01-06-2017 18:32,0.25,Clear,Clear conditions throughout the day.
Chennai,02-06-2017,37,29.8,32.5,46.3,35.4,40,25.2,66.28,22.3,155,1004.5,30.2,7,02-06-2017 05:41,02-06-2017 18:32,0.3,Partially cloudy,Partly cloudy throughout the day.
Chennai,03-06-2017,40,30,33.9,46.5,36.9,40.8,24.4,60.1,22.3,195.5,1004.9,28.1,7.3,03-06-2017 05:41,03-06-2017 18:32,0.35,Partially cloudy,Partly cloudy throughout the day.
